"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"4.777777777777778","0.0","0.20930232558139536","1.0","2","9","false","IL1RN","8.0","0","2","0","0.8781362007168458","false","0","IL1RN","0","0.6666666666666666"
"4.03030303030303","0.09822716965574108","0.2481203007518797","0.2","6","8","false","FOS","4.666666666666667","0","6","0","0.9022482893450635","false","0","FOS","2104","0.25"
"4.111111111111111","0.002886002886002886","0.24324324324324326","0.6666666666666666","3","8","false","SPP1","7.666666666666667","0","3","0","0.899641577060932","false","0","SPP1","68","0.5111111111111111"
"4.767676767676767","0.0968872397443826","0.20974576271186443","0.3333333333333333","3","9","false","S100A12","5.0","0","3","0","0.8784620397523624","false","0","S100A12","2070","0.3888888888888889"
"5.666666666666667","0.0","0.1764705882352941","0.0","1","10","false","IDO1","7.0","0","1","0","0.8494623655913978","false","0","IDO1","0","0.0"
"5.565656565656566","0.0968872397443826","0.17967332123411978","0.0","2","10","false","UBD","5.5","0","2","0","0.8527207559465624","false","0","UBD","3890","0.5"
"1.5","0.0","0.6666666666666666","0.0","1","2","false","CYP2C18","2.0","0","1","0","0.75","false","0","CYP2C18","0","0.0"
"1.0","1.0","1.0","0.0","2","1","false","GSTA4","1.0","0","2","0","1.0","false","0","GSTA4","2","0.0"
"4.91919191919192","2.9628975207206503E-4","0.2032854209445585","0.6785714285714286","8","10","false","GINS2","16.25","0","8","0","0.8735744542196154","false","0","GINS2","22","0.5241935483870968"
"3.3838383838383836","0.20624613481756338","0.2955223880597015","0.6666666666666666","4","8","false","DSC2","6.75","0","4","0","0.9231019876181167","false","0","DSC2","11220","0.39705882352941174"
"3.8282828282828283","0.2946788094747278","0.2612137203166227","0.38181818181818183","11","9","false","DSG3","8.181818181818182","0","11","0","0.9087650700553926","false","0","DSG3","14926","0.3146853146853147"
"3.3838383838383836","0.20624613481756338","0.2955223880597015","0.6666666666666666","4","8","false","DSG2","6.75","0","4","0","0.9231019876181167","false","0","DSG2","11220","0.39705882352941174"
"3.9292929292929295","0.10427059712774002","0.25449871465295626","0.47619047619047616","7","9","false","PPL","9.0","0","7","0","0.905506679700228","false","0","PPL","7230","0.42857142857142855"
"4.636363636363637","0.01112092744745806","0.2156862745098039","0.5","5","10","false","KRT14","9.4","0","5","0","0.8826979472140762","false","0","KRT14","464","0.44761904761904764"
"4.646464646464646","0.00791761148904006","0.21521739130434783","0.7","5","10","false","KRT1","9.8","0","5","0","0.8823721081785598","false","0","KRT1","710","0.49"
"4.6767676767676765","0.009355950172276702","0.21382289416846653","0.5","4","10","false","KRT6B","7.5","0","4","0","0.8813945910720105","false","0","KRT6B","406","0.4166666666666667"
"5.01010101010101","0.0","0.19959677419354838","1.0","2","9","false","DUSP1","4.5","0","2","0","0.8706419028999675","false","0","DUSP1","0","0.75"
"5.0","1.0307153164296021E-4","0.2","0.6666666666666666","3","9","false","FOSB","3.3333333333333335","0","3","0","0.8709677419354839","false","0","FOSB","2","0.5555555555555556"
"5.01010101010101","0.0","0.19959677419354838","1.0","2","9","false","EGR3","4.5","0","2","0","0.8706419028999675","false","0","EGR3","0","0.75"
"2.0","0.0","0.5","0.0","1","3","false","ENO2","3.0","0","1","0","0.6666666666666666","false","0","ENO2","0","0.0"
"1.25","0.5","0.8","0.3333333333333333","3","2","false","KRT19","2.0","0","3","0","0.9166666666666666","false","0","KRT19","6","0.5555555555555556"
"1.5","0.0","0.6666666666666666","1.0","2","2","false","EPCAM","3.0","0","2","0","0.8333333333333334","false","0","EPCAM","0","0.75"
"1.25","0.5","0.8","0.3333333333333333","3","2","false","MUC1","2.0","0","3","0","0.9166666666666666","false","0","MUC1","6","0.5555555555555556"
